photo_id,photo_url,CODE,ITEM
22663716622,https://farm1.static.flickr.com/629/22663716622_81818ca513.jpg,14100,Green urban areas
22416567486,https://farm6.static.flickr.com/5730/22416567486_39bb03fa83.jpg,11210,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
21819845824,https://farm6.static.flickr.com/5716/21819845824_14918ef18a.jpg,11210,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
21579481214,https://farm1.static.flickr.com/710/21579481214_4a103e3c19.jpg,11210,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
21959171502,https://farm1.static.flickr.com/639/21959171502_079a8c6aa0.jpg,11210,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
20985711539,https://farm6.static.flickr.com/5657/20985711539_988fae4b72.jpg,11100,Continuous Urban Fabric (S.L. > 80%)
20660446181,https://farm6.static.flickr.com/5833/20660446181_58f98afec4.jpg,50000,Water bodies
20466351591,https://farm1.static.flickr.com/427/20466351591_09c2c2b406.jpg,14200,Sports and leisure facilities
20273321399,https://farm1.static.flickr.com/524/20273321399_b4f08596dc.jpg,14200,Sports and leisure facilities
20411121845,https://farm4.static.flickr.com/3811/20411121845_0d8aec71c9.jpg,50000,Water bodies
19790138293,https://farm1.static.flickr.com/335/19790138293_10d0673fca.jpg,50000,Water bodies
20224403549,https://farm1.static.flickr.com/464/20224403549_d7609f77bf.jpg,50000,Water bodies
20384810166,https://farm1.static.flickr.com/415/20384810166_9b49ea15a3.jpg,50000,Water bodies
20411016375,https://farm1.static.flickr.com/484/20411016375_461ae24e6f.jpg,50000,Water bodies
19790076773,https://farm4.static.flickr.com/3808/19790076773_77b2c015bc.jpg,50000,Water bodies
20384746056,https://farm1.static.flickr.com/565/20384746056_72632f9b2a.jpg,50000,Water bodies
20222895190,https://farm1.static.flickr.com/325/20222895190_d3fc3d4485.jpg,20000,Agricultural + Semi-natural areas + Wetlands
20024838872,https://farm1.static.flickr.com/294/20024838872_e8267e7b99.jpg,12100,"Industrial, commercial, public, military and private units"
19844168330,https://farm1.static.flickr.com/363/19844168330_b24e3121c8.jpg,12100,"Industrial, commercial, public, military and private units"
20011861092,https://farm1.static.flickr.com/283/20011861092_0561c7fd91.jpg,12100,"Industrial, commercial, public, military and private units"
19899083336,https://farm1.static.flickr.com/533/19899083336_3e7dee79a9.jpg,50000,Water bodies
19061540963,https://farm1.static.flickr.com/415/19061540963_ce742426da.jpg,14100,Green urban areas
19475947439,https://farm1.static.flickr.com/381/19475947439_bd42e6112e.jpg,12100,"Industrial, commercial, public, military and private units"
19470243580,https://farm1.static.flickr.com/393/19470243580_6396e3f305.jpg,11100,Continuous Urban Fabric (S.L. > 80%)
19604109182,https://farm1.static.flickr.com/297/19604109182_60f4659b4d.jpg,12100,"Industrial, commercial, public, military and private units"
19496135475,https://farm4.static.flickr.com/3772/19496135475_d8018c263f.jpg,12100,"Industrial, commercial, public, military and private units"
19496042065,https://farm1.static.flickr.com/326/19496042065_7e0db30f5f.jpg,12100,"Industrial, commercial, public, military and private units"
19453242272,https://farm4.static.flickr.com/3782/19453242272_e54b9bba51.jpg,12100,"Industrial, commercial, public, military and private units"
19459499475,https://farm1.static.flickr.com/306/19459499475_9286c40a38.jpg,12100,"Industrial, commercial, public, military and private units"
19256116790,https://farm1.static.flickr.com/367/19256116790_49804e21f6.jpg,12100,"Industrial, commercial, public, military and private units"
19256079750,https://farm4.static.flickr.com/3722/19256079750_76c7c574b3.jpg,12100,"Industrial, commercial, public, military and private units"
19220725190,https://farm1.static.flickr.com/535/19220725190_2e82720667.jpg,12100,"Industrial, commercial, public, military and private units"
19409543201,https://farm1.static.flickr.com/470/19409543201_092252ac09.jpg,12100,"Industrial, commercial, public, military and private units"
19382922762,https://farm4.static.flickr.com/3921/19382922762_2e9f5974d3.jpg,12100,"Industrial, commercial, public, military and private units"
19392655741,https://farm4.static.flickr.com/3855/19392655741_1fcc1903f7.jpg,12100,"Industrial, commercial, public, military and private units"
19196875040,https://farm1.static.flickr.com/474/19196875040_132bc7a1f1.jpg,12100,"Industrial, commercial, public, military and private units"
18761944994,https://farm1.static.flickr.com/487/18761944994_1c611fe478.jpg,12100,"Industrial, commercial, public, military and private units"
18763816573,https://farm1.static.flickr.com/341/18763816573_f3107d0c86.jpg,12100,"Industrial, commercial, public, military and private units"
19388531171,https://farm1.static.flickr.com/263/19388531171_17f9ab484d.jpg,12100,"Industrial, commercial, public, military and private units"
19331521665,https://farm1.static.flickr.com/302/19331521665_2ef8d00267.jpg,12100,"Industrial, commercial, public, military and private units"
19334692691,https://farm1.static.flickr.com/549/19334692691_b239d7212b.jpg,12100,"Industrial, commercial, public, military and private units"
18710097223,https://farm1.static.flickr.com/413/18710097223_c40e6883bf.jpg,12100,"Industrial, commercial, public, military and private units"
18710069833,https://farm1.static.flickr.com/391/18710069833_7eb779290c.jpg,12100,"Industrial, commercial, public, military and private units"
19242280246,https://farm4.static.flickr.com/3725/19242280246_9765494211.jpg,12100,"Industrial, commercial, public, military and private units"
19077596278,https://farm1.static.flickr.com/387/19077596278_8008399f4e.jpg,12100,"Industrial, commercial, public, military and private units"
15480616436,https://farm3.static.flickr.com/2948/15480616436_75706a0872.jpg,11220,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
19209213485,https://farm1.static.flickr.com/341/19209213485_85c31458a2.jpg,12100,"Industrial, commercial, public, military and private units"
19021613658,https://farm1.static.flickr.com/327/19021613658_a30d98081a.jpg,12100,"Industrial, commercial, public, military and private units"
19021591458,https://farm1.static.flickr.com/329/19021591458_bc46e5045a.jpg,12100,"Industrial, commercial, public, military and private units"
19022981709,https://farm1.static.flickr.com/299/19022981709_fa78d67c31.jpg,12100,"Industrial, commercial, public, military and private units"
19022948219,https://farm1.static.flickr.com/394/19022948219_ce2f723a66.jpg,12100,"Industrial, commercial, public, military and private units"
19182944676,https://farm1.static.flickr.com/316/19182944676_938c8be3fe.jpg,12100,"Industrial, commercial, public, military and private units"
19021363960,https://farm1.static.flickr.com/458/19021363960_9e73f278a8.jpg,12100,"Industrial, commercial, public, military and private units"
18588411313,https://farm1.static.flickr.com/387/18588411313_e6c6cf74e1.jpg,12100,"Industrial, commercial, public, military and private units"
19021393068,https://farm4.static.flickr.com/3794/19021393068_1829b8ba1a.jpg,12100,"Industrial, commercial, public, military and private units"
18441693093,https://farm1.static.flickr.com/284/18441693093_956bdc2fe7.jpg,11210,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
18873915748,https://farm1.static.flickr.com/391/18873915748_24cd5bd87f.jpg,12100,"Industrial, commercial, public, military and private units"
19064759591,https://farm1.static.flickr.com/479/19064759591_93950f93b5.jpg,12100,"Industrial, commercial, public, military and private units"
18438672754,https://farm4.static.flickr.com/3753/18438672754_7d6834853f.jpg,12100,"Industrial, commercial, public, military and private units"
18438630234,https://farm1.static.flickr.com/261/18438630234_2688fd16be.jpg,12100,"Industrial, commercial, public, military and private units"
15503391842,https://farm4.static.flickr.com/3928/15503391842_4b1a0aee19.jpg,14100,Green urban areas
18836315279,https://farm1.static.flickr.com/519/18836315279_fbefc828b8.jpg,12100,"Industrial, commercial, public, military and private units"
18795827080,https://farm4.static.flickr.com/3931/18795827080_36ca594325.jpg,12100,"Industrial, commercial, public, military and private units"
18360910634,https://farm4.static.flickr.com/3752/18360910634_b9f339c6b4.jpg,12100,"Industrial, commercial, public, military and private units"
18986454941,https://farm1.static.flickr.com/429/18986454941_6b35d0b9ec.jpg,12100,"Industrial, commercial, public, military and private units"
18795747590,https://farm1.static.flickr.com/521/18795747590_fb960f0197.jpg,12100,"Industrial, commercial, public, military and private units"
18954076226,https://farm1.static.flickr.com/468/18954076226_58db3614a5.jpg,12100,"Industrial, commercial, public, military and private units"
18870672416,https://farm6.static.flickr.com/5457/18870672416_e11af22ec7.jpg,12220,Other roads and associated land
18873580785,https://farm4.static.flickr.com/3812/18873580785_3c4cbc5f2a.jpg,12220,Other roads and associated land
18252657883,https://farm6.static.flickr.com/5325/18252657883_4853ef0bbf.jpg,11100,Continuous Urban Fabric (S.L. > 80%)
18683933128,https://farm6.static.flickr.com/5470/18683933128_e0dfb8d8b5.jpg,12220,Other roads and associated land
18871894421,https://farm4.static.flickr.com/3901/18871894421_1f6924c1b4.jpg,12220,Other roads and associated land
18836591386,https://farm6.static.flickr.com/5517/18836591386_cbc4a07b55.jpg,12220,Other roads and associated land
18833115456,https://farm4.static.flickr.com/3871/18833115456_7912af93e8.jpg,12220,Other roads and associated land
11228501663,https://farm6.static.flickr.com/5550/11228501663_114b922b25.jpg,12100,"Industrial, commercial, public, military and private units"
18670475720,https://farm6.static.flickr.com/5489/18670475720_994ff60481.jpg,12220,Other roads and associated land
18843425651,https://farm6.static.flickr.com/5506/18843425651_1bbe943793.jpg,12100,"Industrial, commercial, public, military and private units"
18654421139,https://farm6.static.flickr.com/5479/18654421139_b77048e0b6.jpg,12100,"Industrial, commercial, public, military and private units"
18158860563,https://farm1.static.flickr.com/538/18158860563_eb361a6086.jpg,12100,"Industrial, commercial, public, military and private units"
18591779970,https://farm1.static.flickr.com/518/18591779970_c725676772.jpg,12100,"Industrial, commercial, public, military and private units"
18156222663,https://farm1.static.flickr.com/394/18156222663_1fe1e3dfb9.jpg,12100,"Industrial, commercial, public, military and private units"
18580137240,https://farm9.static.flickr.com/8886/18580137240_605941fb56.jpg,12100,"Industrial, commercial, public, military and private units"
18581652909,https://farm1.static.flickr.com/469/18581652909_9d5e340fe6.jpg,12100,"Industrial, commercial, public, military and private units"
18580005968,https://farm1.static.flickr.com/538/18580005968_2e4433f2f2.jpg,12100,"Industrial, commercial, public, military and private units"
18579972478,https://farm1.static.flickr.com/501/18579972478_66724870e4.jpg,12100,"Industrial, commercial, public, military and private units"
18770232711,https://farm1.static.flickr.com/341/18770232711_0bde7d83e9.jpg,12100,"Industrial, commercial, public, military and private units"
17938776614,https://farm9.static.flickr.com/8890/17938776614_55a4109b40.jpg,14100,Green urban areas
17885612279,https://farm6.static.flickr.com/5322/17885612279_a85ef70f01.jpg,12230,Railways and associated land
17869008809,https://farm6.static.flickr.com/5325/17869008809_0c46021029.jpg,14100,Green urban areas
11217985393,https://farm4.static.flickr.com/3827/11217985393_103dcb62d7.jpg,12100,"Industrial, commercial, public, military and private units"
17410098845,https://farm9.static.flickr.com/8895/17410098845_793891f697.jpg,12100,"Industrial, commercial, public, military and private units"
16198823103,https://farm8.static.flickr.com/7598/16198823103_64e5a8e467.jpg,11100,Continuous Urban Fabric (S.L. > 80%)
16042570413,https://farm9.static.flickr.com/8629/16042570413_df6c9e6081.jpg,20000,Agricultural + Semi-natural areas + Wetlands
15990310323,https://farm9.static.flickr.com/8564/15990310323_dc8dcaa293.jpg,20000,Agricultural + Semi-natural areas + Wetlands
16602591265,https://farm9.static.flickr.com/8649/16602591265_efa67ec6d9.jpg,12100,"Industrial, commercial, public, military and private units"
15980403304,https://farm9.static.flickr.com/8665/15980403304_09ab7c823c.jpg,12100,"Industrial, commercial, public, military and private units"
16601353091,https://farm8.static.flickr.com/7336/16601353091_d41f71b1e3.jpg,12100,"Industrial, commercial, public, military and private units"
16602490215,https://farm8.static.flickr.com/7290/16602490215_00de7aeb85.jpg,12100,"Industrial, commercial, public, military and private units"
16601850172,https://farm8.static.flickr.com/7355/16601850172_65f02e8ec2.jpg,12100,"Industrial, commercial, public, military and private units"
16413940579,https://farm8.static.flickr.com/7344/16413940579_7d21e12f6b.jpg,12100,"Industrial, commercial, public, military and private units"
16412306668,https://farm9.static.flickr.com/8587/16412306668_0faaeecb15.jpg,12100,"Industrial, commercial, public, military and private units"
16231298867,https://farm8.static.flickr.com/7421/16231298867_93e07ce8e9.jpg,12100,"Industrial, commercial, public, military and private units"
16070182598,https://farm8.static.flickr.com/7569/16070182598_800a37c1ae.jpg,11210,Discontinuous Dense Urban Fabric (S.L. : 50% -  80%)
15620681243,https://farm8.static.flickr.com/7573/15620681243_dc67ed35e0.jpg,50000,Water bodies
15620673163,https://farm8.static.flickr.com/7569/15620673163_2311827f94.jpg,14100,Green urban areas
16238679801,https://farm8.static.flickr.com/7531/16238679801_71f1b69f79.jpg,50000,Water bodies
16213388996,https://farm9.static.flickr.com/8664/16213388996_5a71fd7037.jpg,14100,Green urban areas
15619409663,https://farm8.static.flickr.com/7551/15619409663_04ba370d76.jpg,14100,Green urban areas
16237409881,https://farm8.static.flickr.com/7514/16237409881_26a5c86045.jpg,14100,Green urban areas
15616120454,https://farm9.static.flickr.com/8644/15616120454_4ca38ba468.jpg,14100,Green urban areas
15605903253,https://farm8.static.flickr.com/7469/15605903253_8cf51db7ab.jpg,11100,Continuous Urban Fabric (S.L. > 80%)
15473083524,https://farm8.static.flickr.com/7570/15473083524_dec890dee5.jpg,12100,"Industrial, commercial, public, military and private units"
15909170979,https://farm8.static.flickr.com/7576/15909170979_3fe25c4638.jpg,12100,"Industrial, commercial, public, military and private units"
16093331051,https://farm8.static.flickr.com/7462/16093331051_cc60e6e855.jpg,12100,"Industrial, commercial, public, military and private units"
15907958310,https://farm8.static.flickr.com/7481/15907958310_dafe09797c.jpg,12100,"Industrial, commercial, public, military and private units"
16045048125,https://farm8.static.flickr.com/7497/16045048125_e1e38e0b14.jpg,50000,Water bodies
15650575027,https://farm8.static.flickr.com/7551/15650575027_41ed2aa9c7.jpg,12100,"Industrial, commercial, public, military and private units"
15560788547,https://farm4.static.flickr.com/3943/15560788547_2e3d3e7f57.jpg,30000,Forests
15505708180,https://farm8.static.flickr.com/7534/15505708180_96253b4533.jpg,14200,Sports and leisure facilities
15487782997,https://farm4.static.flickr.com/3942/15487782997_07da4bc840.jpg,11100,Continuous Urban Fabric (S.L. > 80%)
15487531638,https://farm9.static.flickr.com/8597/15487531638_d27682bb3e.jpg,11100,Continuous Urban Fabric (S.L. > 80%)
15474839080,https://farm8.static.flickr.com/7555/15474839080_beeb78faa2.jpg,11100,Continuous Urban Fabric (S.L. > 80%)
15293522127,https://farm6.static.flickr.com/5607/15293522127_b9186be7fd.jpg,14100,Green urban areas
15293516357,https://farm6.static.flickr.com/5605/15293516357_c1207b4c03.jpg,14100,Green urban areas
15476941061,https://farm3.static.flickr.com/2949/15476941061_2765f98111.jpg,20000,Agricultural + Semi-natural areas + Wetlands
15124457765,https://farm4.static.flickr.com/3862/15124457765_2243517176.jpg,20000,Agricultural + Semi-natural areas + Wetlands
15026195782,https://farm4.static.flickr.com/3899/15026195782_c6402fdd38.jpg,50000,Water bodies
14838143762,https://farm6.static.flickr.com/5594/14838143762_e1ec9fda3a.jpg,50000,Water bodies
14690127636,https://farm4.static.flickr.com/3859/14690127636_69dd2086ab.jpg,12100,"Industrial, commercial, public, military and private units"
14690115606,https://farm6.static.flickr.com/5595/14690115606_98a42f109d.jpg,12100,"Industrial, commercial, public, military and private units"
14713092835,https://farm6.static.flickr.com/5562/14713092835_0286f150bc.jpg,12100,"Industrial, commercial, public, military and private units"
14526410160,https://farm4.static.flickr.com/3856/14526410160_48df8f8260.jpg,12100,"Industrial, commercial, public, military and private units"
14526634177,https://farm3.static.flickr.com/2907/14526634177_2c73829538.jpg,12100,"Industrial, commercial, public, military and private units"
14526418848,https://farm3.static.flickr.com/2901/14526418848_26258a665e.jpg,12100,"Industrial, commercial, public, military and private units"
14713058225,https://farm3.static.flickr.com/2923/14713058225_2088582396.jpg,12100,"Industrial, commercial, public, military and private units"
14709881561,https://farm4.static.flickr.com/3855/14709881561_9301c65b24.jpg,12100,"Industrial, commercial, public, military and private units"
14732903303,https://farm3.static.flickr.com/2909/14732903303_3ca81ccbbc.jpg,12100,"Industrial, commercial, public, military and private units"
14713023425,https://farm3.static.flickr.com/2904/14713023425_7968e4169f.jpg,12100,"Industrial, commercial, public, military and private units"
14732883243,https://farm3.static.flickr.com/2940/14732883243_69b4143581.jpg,12100,"Industrial, commercial, public, military and private units"
14526360898,https://farm3.static.flickr.com/2903/14526360898_9a5a542fb2.jpg,12100,"Industrial, commercial, public, military and private units"
14403740118,https://farm6.static.flickr.com/5574/14403740118_075d1bae52.jpg,12100,"Industrial, commercial, public, military and private units"
14588464524,https://farm3.static.flickr.com/2913/14588464524_e34e63c2ab.jpg,12100,"Industrial, commercial, public, military and private units"
14142607149,https://farm6.static.flickr.com/5502/14142607149_766dd2eca9.jpg,14100,Green urban areas
14142645940,https://farm3.static.flickr.com/2914/14142645940_587876e4fd.jpg,14100,Green urban areas
14449045581,https://farm3.static.flickr.com/2896/14449045581_1a5653268d.jpg,11220,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
14451047672,https://farm3.static.flickr.com/2932/14451047672_28a6eb6011.jpg,11220,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
14451286664,https://farm6.static.flickr.com/5575/14451286664_7fd5511825.jpg,11220,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
14472577913,https://farm6.static.flickr.com/5482/14472577913_3f17d40be0.jpg,11220,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
14265959317,https://farm4.static.flickr.com/3905/14265959317_1204650d90.jpg,11220,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
14429283156,https://farm3.static.flickr.com/2929/14429283156_5844c7f658.jpg,11220,Discontinuous Medium Density Urban Fabric (S.L. : 30% - 50%)
14419372243,https://farm4.static.flickr.com/3912/14419372243_6795daa3e8.jpg,12100,"Industrial, commercial, public, military and private units"
14329266535,https://farm3.static.flickr.com/2910/14329266535_ec5165930d.jpg,14100,Green urban areas
14142608439,https://farm3.static.flickr.com/2929/14142608439_96081d7969.jpg,14100,Green urban areas
14327517522,https://farm6.static.flickr.com/5511/14327517522_8b51628c3d.jpg,14100,Green urban areas
14329260395,https://farm6.static.flickr.com/5574/14329260395_e0f016b670.jpg,14100,Green urban areas
14142602409,https://farm3.static.flickr.com/2909/14142602409_b45bb52f20.jpg,14100,Green urban areas
14306124406,https://farm6.static.flickr.com/5033/14306124406_f973928037.jpg,14100,Green urban areas
14142640170,https://farm3.static.flickr.com/2932/14142640170_6301a32ce9.jpg,14100,Green urban areas
14349453403,https://farm3.static.flickr.com/2927/14349453403_abdb326eff.jpg,14100,Green urban areas
14306121256,https://farm6.static.flickr.com/5529/14306121256_2f97b98446.jpg,14100,Green urban areas
14325927091,https://farm3.static.flickr.com/2936/14325927091_7678122d9b.jpg,14100,Green urban areas
14142635170,https://farm6.static.flickr.com/5514/14142635170_b104575bf6.jpg,14100,Green urban areas
14306117106,https://farm6.static.flickr.com/5525/14306117106_f11aab4d2e.jpg,14100,Green urban areas
14306116316,https://farm6.static.flickr.com/5594/14306116316_fdec28e675.jpg,14100,Green urban areas
14349446173,https://farm6.static.flickr.com/5079/14349446173_58331e7014.jpg,14100,Green urban areas
14328545014,https://farm6.static.flickr.com/5547/14328545014_1cbe3f7a42.jpg,14100,Green urban areas
14327502722,https://farm3.static.flickr.com/2926/14327502722_ef95725f06.jpg,14100,Green urban areas
14142591518,https://farm6.static.flickr.com/5534/14142591518_8c1a97c266.jpg,14100,Green urban areas
14349442393,https://farm3.static.flickr.com/2934/14349442393_3d893fc396.jpg,14100,Green urban areas
14142586929,https://farm6.static.flickr.com/5547/14142586929_10306265b3.jpg,14100,Green urban areas
14325916661,https://farm3.static.flickr.com/2896/14325916661_4d782a10a4.jpg,14100,Green urban areas
14142723417,https://farm6.static.flickr.com/5072/14142723417_a65dfa0b9d.jpg,14100,Green urban areas
14327497062,https://farm6.static.flickr.com/5576/14327497062_0059e9e482.jpg,14100,Green urban areas
14325912551,https://farm6.static.flickr.com/5119/14325912551_86f8485405.jpg,14100,Green urban areas
14328536054,https://farm6.static.flickr.com/5519/14328536054_f5c60403c4.jpg,14100,Green urban areas
14142579419,https://farm6.static.flickr.com/5545/14142579419_dc5970b5b1.jpg,14100,Green urban areas
14328532964,https://farm6.static.flickr.com/5473/14328532964_b12cd7cc95.jpg,14100,Green urban areas
14142616040,https://farm3.static.flickr.com/2927/14142616040_12a3f2fdf3.jpg,14100,Green urban areas
14325905981,https://farm3.static.flickr.com/2929/14325905981_3fae003e55.jpg,14100,Green urban areas
14142574588,https://farm6.static.flickr.com/5501/14142574588_83330fd2cb.jpg,14100,Green urban areas
14327483922,https://farm6.static.flickr.com/5318/14327483922_7f7e8e0efa.jpg,14100,Green urban areas
14142708987,https://farm6.static.flickr.com/5588/14142708987_af77dc88ee.jpg,14100,Green urban areas
14328524104,https://farm3.static.flickr.com/2916/14328524104_855e7f09ef.jpg,14100,Green urban areas
14329223395,https://farm3.static.flickr.com/2910/14329223395_e853572f96.jpg,14100,Green urban areas
14327477892,https://farm3.static.flickr.com/2939/14327477892_af0a9fe34a.jpg,14100,Green urban areas
14329220475,https://farm6.static.flickr.com/5036/14329220475_801b272d0d.jpg,14100,Green urban areas
14131651309,https://farm3.static.flickr.com/2929/14131651309_9121a197f1.jpg,14100,Green urban areas
14314965241,https://farm3.static.flickr.com/2937/14314965241_932b138b58.jpg,14100,Green urban areas
14317661944,https://farm3.static.flickr.com/2895/14317661944_32a3bc073f.jpg,14100,Green urban areas
14131647329,https://farm3.static.flickr.com/2917/14131647329_0055fee555.jpg,14100,Green urban areas
11228511603,https://farm8.static.flickr.com/7444/11228511603_a3157ef672.jpg,12100,"Industrial, commercial, public, military and private units"
14131632038,https://farm4.static.flickr.com/3794/14131632038_50864e821e.jpg,14100,Green urban areas
14316478562,https://farm3.static.flickr.com/2928/14316478562_415215953e.jpg,14100,Green urban areas
14314958511,https://farm4.static.flickr.com/3791/14314958511_e8acf9c0c5.jpg,14100,Green urban areas
14131760757,https://farm6.static.flickr.com/5471/14131760757_0888a9dd7f.jpg,14100,Green urban areas
14338442783,https://farm3.static.flickr.com/2917/14338442783_54471b467a.jpg,14100,Green urban areas
14316433462,https://farm4.static.flickr.com/3795/14316433462_54394ef8e0.jpg,14100,Green urban areas
14131585098,https://farm4.static.flickr.com/3791/14131585098_a030ac1fd5.jpg,14100,Green urban areas
14317612264,https://farm4.static.flickr.com/3794/14317612264_cbb2fdcbeb.jpg,14100,Green urban areas
14295099356,https://farm6.static.flickr.com/5530/14295099356_539c979ae9.jpg,14100,Green urban areas
14131631470,https://farm4.static.flickr.com/3795/14131631470_8c0042f28f.jpg,14100,Green urban areas
14317609784,https://farm3.static.flickr.com/2897/14317609784_c6ded327b4.jpg,14100,Green urban areas
14131580788,https://farm6.static.flickr.com/5074/14131580788_ff59147d43.jpg,14100,Green urban areas
14316426892,https://farm6.static.flickr.com/5482/14316426892_fa73f87503.jpg,14100,Green urban areas
14338433793,https://farm4.static.flickr.com/3826/14338433793_dcf6c9ca90.jpg,14100,Green urban areas
14131592379,https://farm4.static.flickr.com/3795/14131592379_51ef77b44b.jpg,14100,Green urban areas
14316423822,https://farm4.static.flickr.com/3794/14316423822_ded1ab83be.jpg,14100,Green urban areas
14317603654,https://farm4.static.flickr.com/3826/14317603654_3f11423f9e.jpg,14100,Green urban areas
14316422302,https://farm4.static.flickr.com/3826/14316422302_e6e0464ebe.jpg,14100,Green urban areas
14316421002,https://farm6.static.flickr.com/5539/14316421002_8978e32a0c.jpg,14100,Green urban areas
14295088876,https://farm3.static.flickr.com/2933/14295088876_dfd5069695.jpg,14100,Green urban areas
14316233372,https://farm3.static.flickr.com/2895/14316233372_fed88ce31f.jpg,14100,Green urban areas
14294904046,https://farm4.static.flickr.com/3798/14294904046_1388186843.jpg,14100,Green urban areas
14131517277,https://farm4.static.flickr.com/3793/14131517277_23b2a4bf7f.jpg,14100,Green urban areas
14316229872,https://farm4.static.flickr.com/3791/14316229872_ef50a1e8e4.jpg,14100,Green urban areas
14338241653,https://farm3.static.flickr.com/2938/14338241653_a529e69e18.jpg,14100,Green urban areas
14317410424,https://farm3.static.flickr.com/2910/14317410424_32d4f280a1.jpg,14100,Green urban areas
14131513587,https://farm3.static.flickr.com/2930/14131513587_3ee11655fc.jpg,14100,Green urban areas
14131383308,https://farm4.static.flickr.com/3791/14131383308_918ce7a88b.jpg,14100,Green urban areas
14131429190,https://farm4.static.flickr.com/3798/14131429190_e96938a598.jpg,14100,Green urban areas
14318046945,https://farm4.static.flickr.com/3826/14318046945_11066e031d.jpg,14100,Green urban areas
14131509517,https://farm6.static.flickr.com/5492/14131509517_bd3f344b97.jpg,14100,Green urban areas
14284549876,https://farm3.static.flickr.com/2925/14284549876_3a46570767.jpg,11100,Continuous Urban Fabric (S.L. > 80%)
14327477353,https://farm4.static.flickr.com/3800/14327477353_1c0c333b5f.jpg,11100,Continuous Urban Fabric (S.L. > 80%)
14120471127,https://farm6.static.flickr.com/5508/14120471127_72d1a3fa4d.jpg,12100,"Industrial, commercial, public, military and private units"
13985706459,https://farm6.static.flickr.com/5506/13985706459_dd34fbb11f.jpg,12220,Other roads and associated land
